K,Norm
0,3.1591726778833626
1,3.485707127325492
2,0.023548586724064784
3,3.0154301725249586
4,2.706761522768535
5,4.943810717826815
6,0.3872040530522569
7,0.05355379010196894
8,1.9901288207431218
9,1.092484125305181
10,7.702814111447587
11,1.340151592949608
12,4.423926246611308
13,5.7616647517948705
14,0.18343616151033335
15,4.070825502918202
16,2.6188887883219705
17,1.0071448708409718
18,1.3503541038084235
19,0.9108950333244902
20,3.058275429273573
21,1.123131462611218
22,1.494193910111241
23,2.949035094565583
24,1.4134299938022852
25,2.1957731594622207
26,0.25362361529828187
27,6.4126884679776825
28,4.857439681066493
29,0.7665470314360417
30,0.6198600804690954
31,0.3399283624523338
32,4.286748928240957
33,7.220066519044665
34,2.0212958529817406
35,3.8434622601884554
36,1.0878998056429217
37,4.219165225088865
38,3.596099462389624
39,1.1031200205278646
40,0.39770693967944093
41,3.740268906055076
42,4.9813938929493204
43,2.5738557276098843
44,1.5790788001863911
45,0.2682150567051885
46,0.7829851407937541
47,0.1817333129045765
48,5.335422047948796
49,2.389246821113348
50,8.677116691205994
51,2.1006481269181156
52,4.946209246782639
53,0.5809256737299686
54,1.7937195457661508
55,0.11317169070872488
56,2.9913217654999062
57,3.9938133064309964
58,2.659737180638177
59,1.8559716256751093
60,4.669173276751915
61,4.182676227457909
62,1.7378813249770018
63,4.632821766029248
64,2.18110685418511
65,6.507728118403554
66,8.470737327232973
67,4.68801903943645
68,2.5232838678698757
69,2.9081455280438884
70,0.938361890262171
71,6.287923422444972
72,2.3703577389482975
73,1.3645814279772461
74,1.654872985384366
75,0.6450695021665622
76,0.1877062214360812
77,1.917065521372879
78,2.9330211002987885
79,1.2051582351541903
80,0.7575106776528707
81,3.093469184496983
82,1.2774705307303147
83,8.092152486980906
84,1.559872921430856
85,1.6422642804069942
86,4.44108241649214
87,0.7566418302752015
88,0.875619634381394
89,4.382833246691225
90,6.257925204677697
91,1.6480188058390706
92,2.888325994387678
93,0.7017476319789303
94,6.3663389150361755
95,0.033463194626289786
96,1.574157594056625
97,1.3083757033548102
98,3.2552813043676054
99,5.832040860700547
100,1.4876613375673315
101,4.156315944331885
102,2.7706998749001333
103,1.3192526254388046
104,0.7273394417382334
105,5.4614933754688
106,4.9380126762097305
107,6.419141709353152
108,1.8815475159687762
109,0.9227810152297719
110,2.6376578102997486
111,4.164367452661862
112,6.304813766523923
113,1.3056201962092149
114,5.534314074705858
115,1.7081038045614434
116,1.9452844933750233
117,1.4265926108767997
118,1.749805190647447
119,4.5354177718485085
120,2.991899778111333
121,3.645766480130824
122,1.3516736483067548
123,0.9949330150626938
124,6.4101140204290585
125,0.41499305998143576
126,4.570583334757821
127,2.6806176828048636
128,0.7970137604053267
129,4.6936018599409035
130,0.6659506347866597
131,0.7903244517653449
132,5.847082225804848
133,1.620054866800674
134,3.325672090948446
135,2.824533256848516
136,2.224055209201191
137,0.6751435350580438
138,0.6674393504387638
139,3.4518343956333672
140,2.027308368154081
141,1.3580218285849397
142,3.7893947569893136
143,3.2120740260273064
144,2.7016942444717267
145,1.7463892762576976
146,2.315023630742591
147,1.945222875648499
148,3.1836472673284884
149,4.299729260532514
150,4.066591947857329
151,1.8867340841784634
152,2.7759846377697297
153,3.0817300543398023
154,1.845540666723156
155,0.019901127173606904
156,5.593366721984076
157,2.762019056336407
158,1.5972996431655135
159,0.13533177956080286
160,3.484800636641846
161,3.473796435275489
162,6.549488020718288
163,2.473388304987826
164,2.425889205059035
165,3.575263741830793
166,0.35695313014549396
167,0.7899946052377611
168,0.9367359312099169
169,0.9281388124623758
170,3.059939062471354
171,4.076956197199618
172,3.2393017796093537
173,2.4031591746314955
174,2.3265257741163876
175,4.8476228449044605
176,4.257488468622539
177,5.471151524007139
178,3.892360233590359
179,2.959420677205213
180,0.9544798017898583
181,1.8733480892251848
182,1.6017168445620185
183,4.788534238472781
184,1.3460865837939313
185,6.619230047332105
186,1.2975228115139719
187,1.609017690033608
188,0.05754751556764672
189,1.3287463025060504
190,3.3491124857707364
191,6.222707131674364
192,2.0037851960267243
193,4.280759960974231
194,1.7493747076313713
195,3.61835989215773
196,5.218376959408697
197,5.787175133865075
198,0.5818443215656979
199,3.9655549291419696
200,3.229135819966815
201,2.1533366131555525
202,2.934612037648041
203,2.9902886061986607
204,2.389230014671493
205,1.9311951397389562
206,6.089150325178288
207,0.04326303855515515
208,0.4926131523845912
209,2.367366956110759
210,4.962020980238361
211,0.8980607053442776
212,2.995410086147844
213,4.479414077338963
214,4.538615357838215
215,0.988974662541677
216,4.223233304267693
217,1.7007422454935919
218,2.421116420022634
219,1.5324758583551927
220,0.9506210610282341
221,3.4463612125742777
222,0.47854582244657695
223,5.834121547578226
224,0.9207402416480786
225,3.5721294708966123
226,1.0995706456330505
227,0.3305911890030035
228,4.45842297803885
229,1.8913576818510751
230,1.2393747858934379
231,5.033320982391327
232,3.162420732731493
233,0.4839591458057655
234,3.2786618819270563
235,1.1927971897382847
236,4.254329260459671
237,3.4046650939515852
238,0.41096504854038607
239,5.981053068560379
240,3.026601366195168
241,2.785947348921953
242,0.8065839929410396
243,0.3665377966379302
244,2.6285027677813813
245,4.134597520490785
246,5.486003167397478
247,3.208121622268438
248,1.300857612587323
249,2.4902822763702552
250,3.297087163283461
