K,Norm
198,4.771670142214043
199,6.0031190693344225
200,5.046550958730324
201,5.563933854475515
202,3.954818828706863
203,4.296088280567222
204,3.6910771966043403
205,3.3969744006766924
206,4.804616830360008
207,3.870532196226842
208,5.054337377761425
209,7.14319132274172
210,5.453088472264642
211,3.7170948898182234
212,6.199217081664835
213,3.882087745770927
214,5.778977010321619
215,3.7700381737881545
216,5.502432410229198
217,4.7733500757672305
218,4.203504002713482
219,5.3083904607581776
220,3.8442258601835233
221,6.35733126710368
222,4.7442060665337396
223,4.673681869762051
224,6.114771948557825
225,6.868755164893033
226,5.430049113815408
227,5.208270874595722
228,5.255316961506783
229,4.20400248700509
230,4.20706323281153
231,3.768093794710648
232,4.907843302124223
233,5.724137092144125
234,5.231210916808641
235,4.872881258662432
236,7.001593234858955
237,3.7614287345017763
238,4.965081534394673
239,4.589758187426764
240,3.8342358832531964
241,6.017811505031916
242,4.318966983707403
243,3.9226559544161215
244,5.73181579344943
245,5.728611938605008
246,2.7385834528743045
247,4.510155415273464
248,3.2691432254380404
249,7.136695731709754
250,5.7100806803058655
251,4.586362393970258
252,7.000107936302965
253,4.534145364358821
254,5.16444820459647
255,6.4185475844178015
256,5.503035808899402
257,2.738463611521784
258,5.524504298709134
259,4.648486251186421
260,5.8327870009322025
261,4.242889860234089
262,4.625529797558508
263,5.0407936916406415
264,5.251645381290341
265,3.411345210614031
266,4.047793420128958
267,4.13536256345596
268,4.611742940248669
269,5.583925379032659
270,4.169624087455417
271,4.449882832950331
272,6.130914266940018
273,5.61729249760669
274,4.578423419897751
275,4.014381814054512
276,4.2360752872664005
277,5.084542995987917
278,4.372876164500534
279,4.87613744516634
280,3.548194464194758
281,6.094156877268375
282,4.694613759959496
283,5.756759220945837
284,7.095065093106033
285,1.113049432927835
286,6.757582166259149
287,2.877061397014068
288,5.5497713675052545
289,4.959683117947368
290,4.090548692794088
291,4.842772306143798
292,7.111019578087952
293,3.7462011034460123
294,6.513249860085152
295,4.614817837051264
296,3.574971909186596
297,4.5180438840359995
298,3.996267296127285
299,6.130519660621836
300,5.831406235950219
301,5.099722217831559
302,3.430614683050252
303,4.18861665618861
304,4.5949914692549605
305,8.170995780748003
306,4.480632814462048
307,4.493979605146642
308,4.9880421263259365
309,3.083202308514086
310,4.564360825247911
311,6.60242065378452
312,4.904426804449781
313,4.952886509562537
314,5.249090401917835
315,6.257902495324476
316,3.541194656170254
317,3.756552907209452
318,4.425341908655564
319,7.539189748662296
320,4.453349695101418
321,5.209490156534005
322,4.932757763222111
323,4.920089554730774
324,5.472148315975095
325,6.690936975929284
326,6.151728914321371
327,4.541271547387992
328,4.623430618821651
329,5.330408039900548
330,5.901082197073407
331,3.9157753815109015
332,5.378682525925601
333,5.083095364242957
334,6.24998714275282
335,5.643974137966946
336,4.829122093017279
337,5.311855146406432
338,4.1044191613204974
339,4.807747813596295
340,4.3592116576525175
341,4.882790978029876
342,1.986640449426258
343,4.8142634097742425
344,5.841483727765484
345,5.648308877894348
346,3.3269263080422147
347,5.834036472569963
348,4.369574989890165
349,5.016380202941678
350,5.243192169167466
351,5.700495278573663
352,4.336934111875143
353,5.276062441071713
354,8.984721628415388
355,5.177982738050497
356,3.8423871473373072
357,5.3019334334019845
358,4.718357350100931
359,4.339339196849184
360,3.8547640772564415
361,5.8495524838309025
362,5.882664626036205
363,6.7469601226530065
364,5.298485222818915
365,3.527875250081157
366,4.274154368663894
367,8.684735495072742
368,4.653267003967048
369,4.806947610781897
370,5.278803444344312
371,5.258212594142847
372,3.3967008054772925
373,4.371112273646761
374,5.73435202876942
375,4.252654427824163
376,6.930249272753616
377,3.3409057890849145
378,3.4196747792239797
379,4.30716138781197
380,4.7673734891816295
381,4.290426905567057
382,4.962476695927556
383,5.51021145259609
384,4.221170707705465
385,7.750214516227533
386,4.254405408555945
387,4.256438222257655
388,2.937543407157201
389,3.7864189368165055
390,5.691496235997888
391,6.055252477174734
392,4.7307747267115525
393,6.112744991660429
394,5.205458505024133
395,4.74862710075597
396,6.866282650239175
397,5.195134833428577
398,5.97133578356378
399,6.604353635171663
400,5.656998262082105
401,3.6946275143578373
402,6.253793700249783
403,6.117425590294658
404,6.459363628862678
405,4.252549486182677
406,4.033861711126351
407,4.235518301234485
408,5.160966410307259
409,8.244422280277936
410,6.905101650020393
411,6.046983395883701
412,4.091001449709557
413,4.6543442827983625
414,4.209772469843321
415,2.8264627424158237
416,5.241505388431884
417,4.199794666360018
418,5.128725666383807
419,4.661949097269357
420,3.7236695955500636
421,4.250073594189135
422,6.697431587223594
423,5.030965003759055
424,2.7824038229651835
425,5.11103298336643
426,5.50005344600828
427,5.0343658274567735
428,5.1498249130190485
429,5.541478336611601
430,5.097199885414891
431,2.289368673913598
432,5.889092162680248
433,5.933505441899745
434,4.615669015326334
435,7.120746515903394
436,3.290511204847041
437,4.137651208521457
438,5.074434233118825
439,5.491443741774599
440,3.770452071826576
441,5.502065544454932
442,4.584758562220948
443,6.9376043108485765
444,4.155228334187297
445,5.2282271467139605
446,5.051624608016026
447,5.6325608303368755
448,3.649157214439629
449,4.201916841269727
450,4.199297767371192
