K,Norm
0,55.700324446091614
1,124.9888092288046
2,139.3648109666837
3,114.31399395957474
4,76.69875190531862
5,71.21928347641004
6,82.73159265838522
7,91.59745439491407
8,68.14458821539645
9,104.63460837822657
10,80.14294934732318
11,56.45872955743167
12,57.178998655282285
13,99.84919139922894
14,51.620876374720865
15,88.73838312999334
16,36.171339028020974
17,69.14855108754955
18,49.98456917101595
19,75.25772822687337
20,52.59885170329252
21,65.4734404144338
22,41.658306775990695
23,63.42848461574389
24,30.339712850426977
25,37.376091241097825
26,52.79792560837233
27,44.61708748351427
28,63.966702139768
29,25.615076107203176
30,35.57947842390695
31,40.911595492207134
32,29.53277252783665
33,19.879734545853857
34,14.178055933194333
35,65.6060922219119
36,25.3017044674373
37,67.34443245945096
38,30.683617599794527
39,27.88104646855445
40,49.91119632458998
41,35.71626417647335
42,26.213921218597427
43,34.709247934715094
44,45.55557034228584
45,34.91227569568588
46,26.00187663330091
47,41.547063076477464
48,43.291485769861254
49,22.775892199640296
50,55.06752613080943
51,25.82952087729852
52,59.49448442506423
53,70.98708284483826
54,53.4349478882442
55,39.13745591750756
56,31.13265539079309
57,28.422941892160985
58,35.66869005450581
59,45.076039922262794
60,36.78202735196537
61,31.20303803574105
62,40.49771912761971
63,32.430575615847964
64,40.39339349066241
65,38.056189380747604
66,47.27145671906662
67,59.46122938164448
68,22.57402067909322
69,23.14321803196761
70,20.082656687259117
71,19.818765781464222
72,14.729486745992364
73,26.664477736235142
74,32.73702087488684
75,30.366213012687602
76,17.018221052729636
77,30.93828691606812
78,33.35541450491404
79,28.73984363077279
80,19.638159000529622
81,33.320397998152636
82,22.982246261202295
83,45.18097721798955
84,18.238744654678413
85,60.547731006393846
86,22.140539447301144
87,30.17340734313005
88,40.21849455996065
89,39.40304247611548
90,18.843217211241683
91,23.034848635345792
92,47.13423458316041
93,20.575644604503488
94,58.72323092683591
95,38.36946093670902
96,31.71971626179353
97,26.31258294557423
98,26.66816533599335
99,22.167785819873558
100,37.502652795508745
101,18.031125785612236
102,20.713156905174163
103,21.844026613827985
104,30.540109361507298
105,20.340774091258563
106,38.59734812767975
107,38.88362665187285
108,34.66165287972838
109,20.185312819342062
110,45.35726711856164
111,49.65712647133204
112,34.8723876821169
113,26.13285513147209
114,42.02340325602247
115,45.00173064861305
116,34.310710296683446
117,32.854777378320215
118,51.678501768378645
119,33.65762686800834
120,50.39018858725506
121,33.16140812874446
122,67.07922831171904
123,32.941371222680246
124,16.768239763745644
125,14.687541353245471
126,25.299097676771435
127,22.442533017819155
128,22.65940430863503
129,19.931222626254847
130,21.802476294272456
131,16.263016204534793
132,24.24175788723627
133,17.559596100006715
134,40.374374659512114
135,33.59890433881143
136,21.99176266528361
137,21.85628904791558
138,43.61882195410514
139,32.46602612094567
140,21.99076338656288
141,29.856037457778633
142,25.37572167447965
143,27.63817148506782
144,37.83163538404187
145,33.7293251182334
146,34.09150152395277
147,29.039028170082336
148,23.572926533925717
149,28.448903353362493
150,29.8976425527604
151,38.465402655824754
152,30.061538494788433
153,26.25876726490086
154,34.5644503676801
155,37.296851066873096
156,24.481008356132758
157,43.19202616954496
158,38.24194048165319
159,44.0788223531728
160,40.99611485920585
161,66.06470828936274
162,25.828899663266483
163,36.81775129867019
164,42.04901814132074
165,47.640427587509315
166,38.5549922476918
167,40.29975757601617
168,39.160752911074724
169,28.59276741050752
170,31.49679048324555
171,40.036294945037234
172,31.92007712133804
173,50.610996676269664
174,39.651456571672774
175,44.78305960850544
176,29.354543828538606
177,49.13259411439412
178,30.622157934431804
179,19.677934278030957
180,22.495109008364174
181,12.358085008629256
182,22.832397530600133
183,19.029356346238718
184,25.814474616676165
185,15.474597478797465
186,20.950951946030013
187,39.44341433637256
188,21.681017906864092
189,18.639476543916082
190,27.44321900936488
191,38.596562028365945
192,22.297120655327173
193,33.781686442744224
194,30.78084431998555
195,27.24512592596608
196,19.365632528715256
197,26.24377066785635
198,22.907355398679965
199,25.553063729923814
200,46.00003717436126
201,33.69451324627045
202,34.493001834392004
203,34.46655866648964
204,26.471272372261716
205,23.61619271744346
206,16.14727292894978
207,35.30532420280176
208,67.01062509010484
209,33.794225145687044
210,44.99846815078322
211,18.904322088038356
212,63.29184846259998
213,42.211574913757204
214,30.777783085151334
215,27.497530558122143
216,29.248108747936417
217,26.027624133397122
218,39.1885812116913
219,35.939087303295324
220,35.84476026415156
221,46.307800307309044
222,31.946457025698063
223,30.892585642739245
224,43.165453361130595
225,51.63945485403944
226,41.074592986249584
227,41.90431821039575
228,26.148165786313736
229,46.36956965639916
230,40.81503375391878
231,29.801531155414608
232,54.028499254599474
233,53.5672555829484
234,26.790218147418148
235,34.383356538579534
236,16.764808497179704
237,25.152418828580945
238,31.97599563399493
239,23.598033601201955
240,13.434012876095174
241,25.43366146890051
242,28.476899679599228
243,57.10309496738586
244,48.892462204098656
245,38.43068993498693
246,41.562939289359846
247,49.78332367677551
248,31.218838873648604
249,23.437445437072128
250,22.42821764617296
251,45.869365486414566
252,27.250058708754036
253,17.037185411584822
254,26.123162532289072
255,32.69708087369927
256,34.1531689784495
257,52.3996996255782
258,30.71106696328573
259,21.472915540839026
260,16.05799240375351
261,46.788149013463865
262,49.25764531448457
263,28.83884937292328
264,33.05625845421482
265,30.020383764824754
266,29.296457901696066
267,34.090715491968524
268,79.93580959086547
269,23.904106323130293
270,61.60354634976179
271,19.580706232737583
272,44.00748909415275
273,37.11962947297692
274,28.4743374449858
275,43.24150288306883
276,38.14036625156135
277,47.64076711656337
278,45.18789447895484
279,39.096500228309765
280,21.89457028844762
281,46.639673848458266
282,51.282135156616675
283,21.438005589708332
284,36.57570732255801
285,30.891113390305453
286,65.80707788391324
287,28.05625876383182
288,50.783810173320745
289,38.38003879030031
290,40.08324181393651
291,49.554672676795285
292,42.11742876050651
293,29.81128011052574
294,31.67875547869884
295,41.97595187025294
296,69.14568401904107
297,45.74224882582267
298,53.70797732823244
299,28.354710501212335
300,17.328306719045646
301,26.90528295912997
302,24.437530776913338
303,17.699269595011398
304,26.086551111457077
305,34.253412897317645
306,31.823953829590653
307,29.993626468407385
308,29.492376488365686
309,23.843527534759822
310,35.32207985075686
311,31.052706144337968
312,26.608734738601257
313,51.894406502695105
314,28.1347035939488
315,26.48747929795747
316,36.74316390017412
317,26.03824897064089
318,30.531320581778434
319,31.34709906115259
320,22.778092176977818
321,28.555362546018806
322,75.84928411374399
323,23.22016412457814
324,23.919309838112763
325,31.28821761132402
326,27.064146083280793
327,29.043385612919803
328,37.6885164673547
329,48.0687042054188
330,29.177355489311363
331,31.365919360126252
332,23.65153863475375
333,32.245180965587004
334,41.854291864737235
335,43.864756945828766
336,71.84995393821688
337,27.09755013026899
338,38.5047483959016
339,29.93367042204633
340,43.14335468679577
341,26.071575198386512
342,42.76808441163775
343,28.763818319286617
344,36.83113462351509
345,27.853831673248777
346,57.21776630485478
347,50.88533595580332
348,31.432684537119727
349,29.141233011884594
350,36.56752053770242
351,41.63477473732648
352,43.62829187833405
353,35.671842800753254
354,74.14391175575783
355,38.62433560152202
356,40.92266571186272
357,62.946833770800836
358,52.219065187887075
359,34.72093437865153
360,62.318335277709885
361,60.78143707867804
362,57.961042460330084
363,46.39252140737807
364,55.12120087983795
365,37.970270437529905
366,39.52546825071886
367,30.92117007224628
368,28.981425603575204
369,21.628383766212433
370,25.280460153337888
371,41.576787668247476
372,24.400976404309286
373,25.719043191292165
374,28.85470502917124
375,25.058205573795277
376,28.30947831323202
377,29.09146537128518
378,33.92806216910414
379,27.34943406052651
380,23.684697400684602
381,21.708526020983832
382,55.11313856826686
383,26.84853887430627
384,28.682782172132892
385,32.36859071658859
386,45.69478090116491
387,27.790373505715767
388,16.66093031021637
389,29.65678249884074
390,26.01305543919065
391,25.854136725381984
392,43.98422812702914
393,39.27114107148256
394,24.874547969258046
395,26.737233044866226
396,58.93682831102322
397,82.57717498674027
398,44.08828737838997
399,33.50421528585718
400,26.09420754208086
401,38.7167630808066
402,45.14755601204327
403,56.98000240393791
404,67.10571867558207
405,51.468431725266264
406,49.772672920788864
407,27.620239924730214
408,26.679044015918365
409,47.07921611368548
410,29.632177103176485
411,50.82166135647527
412,39.12677459580273
413,50.75161459142347
414,55.26155756812544
415,40.01462207522219
416,62.80934003637304
417,74.73745037753211
418,50.3326566720532
419,25.808521120046013
420,22.05987455254354
421,20.549974414660014
422,23.377619243833177
423,33.378965046285046
424,20.511783258549475
425,23.4642486723487
426,18.922119662077826
427,26.30765031632038
428,22.51068449563142
429,20.794852505065496
430,26.541484887734804
431,25.777279456954062
432,45.728014095833174
433,37.80594424392479
434,61.48035779814642
435,48.279311291742395
436,29.393300293257113
437,41.676035850956794
438,32.02673414575982
439,22.91392354163574
440,42.818685125320485
441,44.50861307191012
442,21.74953535856077
443,35.85295974869052
444,34.02660239515989
445,26.805913381658076
446,44.678701768585704
447,36.33334751131571
448,28.064554274226126
449,21.870545098004563
450,71.75905842459298
451,36.318519354871356
452,44.76825972718234
453,45.82529856760657
454,15.663527220295045
455,43.511047778785006
456,40.79914375675435
457,36.590879026727166
458,28.816012326139766
459,59.65895686576644
460,36.34855193974448
461,26.831270836933545
462,57.068821890490526
463,39.523266920154114
464,52.57651764091808
465,29.385584223821546
466,24.7552810875189
467,47.86033310949043
468,38.442638605249655
469,42.70106810049676
470,29.64106539358465
471,35.885975280953446
472,34.800144911141615
473,22.326438344119495
474,28.462421121165427
475,34.097968669335756
476,56.031969467753584
477,29.066703008668128
478,36.266786790853864
479,43.00133880360872
480,33.10315554513294
481,18.033178386396006
482,24.205170675995532
483,32.51068056833625
484,19.902199504153078
485,26.67337682901017
486,27.300661739357118
487,36.20883761332018
488,30.820601493950978
489,29.346285401191462
490,54.7147480665726
491,50.7848021562791
492,50.42805185507571
493,70.78907526897996
494,45.132113026014835
495,35.6096227514893
496,50.68312835013433
497,33.33340572667837
498,32.56202040029257
499,29.210656754587998
500,28.840141429789536
501,33.618912773721014
502,26.602513245201
503,33.576934413538126
504,48.10773151793356
505,30.672518325811517
506,27.606831772358827
507,66.60717312025791
508,48.54375921997582
509,33.55207148627052
510,28.371199053318612
511,32.251426568416186
512,50.21266241145511
513,46.523661708902374
514,47.3285011758622
515,22.58751359122948
516,38.761261045909286
517,25.804809240059242
518,47.31823573919255
519,34.22500769016348
520,37.41067483803681
521,52.73874097769779
522,30.187771722020525
523,39.52073268798167
524,21.38765515276186
525,28.589196645574265
526,23.10562475073531
527,23.986412039685987
528,29.85241447387845
529,16.972857703774174
530,29.69509382477755
531,49.24454988853768
532,27.63593194739424
533,28.295063404659462
534,18.116881054422556
535,24.73609215464438
536,60.64465043952557
537,33.83545077960865
538,40.972457050238994
539,44.82522614398265
540,28.454035629734282
541,59.00661740704538
542,30.44639338528848
543,34.813026297519144
544,27.450144426448354
545,50.22895322671073
546,36.35557009932053
547,33.753274061237185
548,36.67678748722638
549,28.712741134864665
550,27.218819704155518
551,35.31628278125187
552,24.549927054204343
553,35.987320473859654
554,36.789008313387484
555,33.20091733656484
556,24.98467775295419
557,22.059298073277777
558,48.36291140649885
559,57.162992503168816
560,41.15610395328133
561,42.55257387328669
562,46.638157187138056
563,100.5797382597631
564,23.21085960671611
565,43.84085554994987
566,31.887877016247455
567,68.07902009676492
568,44.229773596362186
569,43.30157486581648
570,47.91560267893717
571,84.05884589604658
572,19.690009368190246
573,21.15352990760428
574,28.060797325799605
575,22.04337549833033
576,31.652772885019125
577,22.87189042800665
578,20.86531438606282
579,24.773604544058546
580,42.98191786209247
581,25.180637071130352
582,19.813910484935693
583,36.676464191856766
584,38.3042858393621
585,28.880187827407603
586,20.257052053950666
587,65.82278524412314
588,42.862601144905966
589,32.74739480056213
590,41.646835402814276
591,32.489532325593515
592,35.53023561737956
593,46.26161092222336
594,35.77293779890575
595,51.630895286443305
596,62.7118353195226
597,70.22404299814231
598,23.779414226381363
599,30.943609922363006
600,33.72571266753177
601,38.91798787830648
602,28.012145668331787
603,24.643690222699977
604,41.47823334956034
605,29.811760283098533
606,57.71211311054255
607,26.211605534972605
608,31.317268374191404
609,34.708074582173765
610,44.10437731443013
611,48.60721547420149
612,52.54113747473591
613,54.46912649606634
614,48.738493016223465
615,50.83935998659517
616,34.75108133464259
617,26.34534124812557
618,39.18416633441134
619,27.078797383490123
620,57.257091360145864
621,94.55704837540982
622,69.20917616790437
623,47.160305492744165
624,36.56295590561417
625,38.87640386407101
626,47.48110223748501
627,40.69050921502025
628,48.05372004704593
629,78.95271835057052
630,88.7119394375611
631,23.69536908815554
632,17.146978742269205
633,22.084597642934312
634,20.966518163083126
635,34.21464031452319
636,29.778785678751387
637,31.310693274183947
638,26.989021725880196
639,36.12918508273547
640,28.617869079594552
641,35.606765378720645
642,41.106866057905556
643,34.55231569489915
644,46.269597470324534
645,25.816389356328735
646,45.988916231710675
647,23.900465632455592
648,54.25209728762325
649,39.883509037557225
650,37.6510031779811
651,39.27442088684541
652,34.75595704836689
653,31.380421671227246
654,22.093976520381883
655,66.12333977035797
656,34.28171776670403
657,33.463087186722284
658,45.170015442036544
659,33.754281658071584
660,43.3907711363046
661,34.239145299506994
662,35.87805301827416
663,95.21322717036699
664,31.87829481300579
665,24.725271509917267
666,36.158531353331576
667,31.439081002031553
668,82.3811643850722
669,40.77445721380615
670,39.98362152391209
671,39.79827129513046
672,59.95003423795872
673,99.06866737963097
674,46.058831663111356
675,74.9244477906634
676,37.69208484044934
677,63.12203209480374
678,40.162594373211306
679,25.49374822010067
680,29.05650626227962
681,37.05155856013022
682,47.409019225721785
683,43.91929208359657
684,56.23490786098734
685,86.07786439406725
686,33.29244478370165
687,73.02582984940598
688,53.38668648152788
689,42.94049880716749
690,53.59521915569341
691,33.17033441343935
692,50.39636970900202
693,47.87273605208928
694,73.7192190328055
695,36.23836382348738
696,18.743950427892845
697,34.409549527070396
698,19.572225917025776
699,28.615671452584067
700,54.721013319911506
701,42.198368588269055
702,16.30063353717172
703,26.355414164924042
704,59.88423025893193
705,17.68961114030744
706,35.09269209826838
707,23.469175219445784
708,23.066975064648783
709,18.74882885187489
710,26.51453023627131
711,66.06270098515576
712,70.06997828479165
713,17.187087278711605
714,33.110394578623826
715,25.566583628977128
716,33.47255540869542
717,91.75853198267109
718,38.119779706140015
719,49.122487571250765
720,46.45747793652217
721,35.31630092869756
722,34.638487938546405
723,41.69076088134744
724,38.91514806215078
725,53.72022354807244
726,33.98081147252563
727,38.452121977114786
728,39.748590550692164
729,37.00284712858888
730,49.780801535334035
731,38.49478170338328
732,41.12595743542019
733,53.38428467570065
734,56.937153397365215
735,62.004082259204985
736,62.1453249764209
737,35.42837239237626
738,56.489537799793396
739,35.22410320856471
740,40.379523020396185
741,65.79354085629517
742,42.28441148815617
743,27.768621216488995
744,55.124161132148124
745,32.874044582180936
746,34.692361321161904
747,43.309192644008476
748,54.7526503054501
749,34.697953370999414
750,29.80676448855929
751,84.07831609531206
752,36.44113504576159
753,45.18860962454951
754,85.79531322737591
755,44.05589055417473
756,63.23761745793833
757,52.93104272544358
758,18.855974917609423
759,15.46608542706713
760,25.31964390474927
761,34.041998661597496
762,35.15009680538507
763,51.14100139594251
764,22.10837538324725
765,28.7049780979008
766,40.192270989371025
767,26.17751683877089
768,38.38257180735148
769,37.23552739833331
770,35.1536167895182
771,35.22298738921013
772,34.864499560807836
773,60.8813193400919
774,73.6025359025773
775,38.23462154490781
776,25.56241023369492
777,55.072808819295474
778,68.47614857291974
779,29.575498423175578
780,36.931668063484665
781,28.732261833945667
782,40.390875023505025
783,37.035475976080846
784,24.24292503935423
785,40.30854833528551
786,36.34541888348909
787,46.181723874998134
788,39.61874104207757
789,61.870691872267756
790,45.864799575609354
791,31.378233456726466
792,77.4702208126668
793,47.20796694669221
794,102.11010087920937
795,68.68485567389784
796,45.02787830315723
797,46.53634317713014
798,63.25235532267566
799,36.722197631364985
800,58.24957421676125
801,42.61930117711179
802,74.09540217477179
803,32.14245581378141
804,45.700069647900506
805,37.73623016577988
806,47.625843508395924
807,38.47620967710185
808,40.22319830614756
809,47.6636221670325
810,39.586564738434824
811,70.36072317453052
812,66.90169584174872
813,31.570320512769584
814,48.232026434916264
815,59.73409569954674
816,45.01874032598642
817,41.55792163526717
818,30.28180720843865
819,38.51933021003096
820,31.943462557267548
821,55.51021044809048
822,42.43190878640578
823,29.86420783593558
824,18.545128633545485
825,23.553124777258706
826,27.911231481168425
827,31.220922473713976
828,32.335397311579214
829,35.84054042175434
830,46.226466641915245
831,54.429098730097444
832,48.55119480038185
833,40.03269709111982
834,31.832511777735068
835,28.21972832898627
836,60.579633884860534
837,39.19121509172969
838,59.218858565527896
839,33.93355821173388
840,21.972356309692323
841,45.43018366775861
842,44.34689799075629
843,43.59771787378799
844,49.01178793792244
845,50.43857715275908
846,37.68427017573915
847,36.73418377991655
848,32.60059029038215
849,76.23006625589407
850,31.334702923089015
851,79.31262998182987
852,70.96411634003401
853,37.535249488319806
854,44.02328909329817
855,96.80183792709877
856,95.73545221416651
857,56.911146039057705
858,55.90732251273356
859,73.86859235671982
860,35.776311241712094
861,37.92460758592957
862,38.110527790070726
863,56.4583020609898
864,42.66119918758367
865,44.13335997347948
866,31.091906947016785
867,58.65722464772059
868,29.79402355464573
869,44.5212188187342
870,83.45995434771852
871,22.47659412830068
872,22.459272723463254
873,20.905205643318425
874,35.51084684585966
875,36.671330159756764
876,25.283039791260954
877,37.30414356972876
878,33.4539642751511
879,19.710150900834822
880,40.48423659430788
881,37.92060736105941
882,39.517524807154395
883,70.16256609053718
884,41.18239773938671
885,40.85799662781041
886,42.989660553971056
887,97.7356013710872
888,42.70168259095009
889,47.028767905917725
890,56.138977929366824
891,35.3889187058557
892,26.535104661494618
893,47.62290158308413
894,44.255585421884604
895,59.82919697319363
896,28.125059938291074
897,31.369949499892794
898,91.89910630983682
899,105.23929755971507
900,53.252370699020574
901,24.893988006201045
902,32.64632362945343
903,64.81394625339533
904,33.099875743036
905,81.75991440390094
906,46.78953498970509
907,71.75451635987807
908,39.651282057032546
909,72.97429290557618
910,50.34346615896368
911,48.245172320271685
912,71.11593981245059
913,45.087248981873934
914,60.497724757319986
915,27.755430679907704
916,83.61863661629012
917,61.362692857328675
918,36.76904389271853
919,35.898022679902574
920,20.74464741489006
921,17.73794936809785
922,22.990676040145605
923,44.13486560754425
924,21.06648148621073
925,32.32606508087239
