K,Norm
887,643.5948591837325
888,653.0961743723082
889,485.80945707785804
890,569.0371206115668
891,733.1148470384414
892,709.7293281989982
893,532.6062681944218
894,847.9103655951262
895,531.921747916419
896,497.4096215769971
897,749.6356211033142
898,564.5380378338776
899,604.3699766633356
900,623.500311249596
901,631.0756784573293
902,616.6450029360166
903,502.54552376414955
904,659.8637906972888
905,558.5280744174034
906,609.1237475807899
907,863.1449554565057
908,601.0852096176746
909,616.9105063641586
910,638.661596848853
911,744.4435143427876
912,726.8816147650832
913,627.9214676500712
914,571.7699587902499
915,833.6998486003885
916,589.7127079845613
917,515.067514097655
918,599.3489748664073
919,586.1963397148436
920,938.6023564432096
921,507.64580723227874
922,640.6292446003823
923,676.0549369783349
924,933.0118480093786
925,611.6449891526221
926,607.4537422201997
927,728.627039230426
928,828.1910809552769
929,627.7202900127159
930,521.5739913726403
931,604.2956730598775
932,472.8488868498725
933,687.4693042827502
934,516.7968672105611
935,674.5347252090057
936,612.8598410567163
937,850.5362015136009
938,669.8267556053052
939,642.9680409751495
940,531.7385754552744
941,699.7888784321535
942,612.5466798323704
943,505.9367813296406
944,597.7315149081087
945,765.6363640038334
946,860.8768999831614
947,567.5548717716953
948,836.7002309188782
949,731.8366184849071
950,864.1249760194955
951,826.6229877852563
952,646.645514758945
953,833.3010844524861
954,581.0066651973845
955,595.8181160329763
956,650.933083809252
957,604.2790650413576
958,495.20711410878255
959,580.8529931362855
960,493.44156933749366
961,581.1598028229307
962,542.4950965887889
963,554.4467851799126
964,935.7579212833379
965,585.1469896630282
966,536.1277798729676
967,522.1342931648558
968,934.8303314735131
969,836.0846505996849
970,569.8831098798083
971,774.5035099412003
972,959.9954373864103
973,1053.7971449734398
974,585.9747091883315
975,925.0524594218925
976,599.4207135439917
977,563.460237018867
978,582.5635865070182
979,822.9207597991086
980,653.3805037951598
