K,Error
126,0.7595410727130444
127,0.7547001579587059
128,0.7499305660795847
129,0.7452134268354238
130,0.7405817266965204
131,0.7359604104812106
132,0.7314541440466703
133,0.7269962860572567
134,0.7226381779756088
135,0.7183461452157794
136,0.7141203593905372
137,0.7099985527904036
138,0.7059073637166101
139,0.701919198519191
140,0.6979827519166256
141,0.6941015956670519
142,0.69027708856416
143,0.6864771503625459
144,0.68278179426657
145,0.6790701817282023
146,0.6754939236482959
147,0.6719428271417646
148,0.668468932971219
149,0.6650341845696418
150,0.6616536719178255
151,0.6583509690604394
152,0.6550853539285834
153,0.6518660698911586
154,0.648680128828807
155,0.6455560479447912
156,0.6424904910239995
157,0.6394303776535362
158,0.63646280738032
159,0.6335114729075537
160,0.6306157295219688
161,0.6277820399274278
162,0.6249889347825299
163,0.6222194922521332
164,0.619488290814993
165,0.6167596267413197
166,0.6141100304053663
167,0.6115186410526151
168,0.6089510810056984
169,0.6063878832750016
170,0.6038971952480062
171,0.6014577497491687
172,0.5990215665637832
173,0.5966439364188142
174,0.5943098128008873
175,0.5919675820747723
176,0.5896756664827667
177,0.5873990322060721
178,0.5850947713556695
179,0.5828594905220554
180,0.5806504507749458
181,0.5784866571744463
182,0.5763320304403782
183,0.5742029070977027
184,0.57209940399339
185,0.5700270845961204
186,0.5679733303263365
187,0.5659508732512863
188,0.5639437647283738
189,0.5619591621055455
190,0.560036263663988
191,0.5581197007328085
192,0.5562235964333156
193,0.5554285683836724
194,0.5547986653778055
195,0.5542319233970252
196,0.5536939157098567
197,0.5531670293584379
198,0.5526456192622402
199,0.552122982169573
200,0.551605617620937
201,0.5510772365830313
202,0.5505371999083221
203,0.5500018219782562
204,0.5494653772413812
205,0.5489132814779851
206,0.5483591655449181
207,0.5477852248683568
208,0.5472160189900032
209,0.5466355442726485
210,0.54604972012604
211,0.5454608708498229
212,0.5448572434522267
213,0.5442596419253518
214,0.5436569749782567
215,0.5430301481388922
216,0.5424027169792656
217,0.5417725658549515
218,0.5411431815839663
219,0.5405015388732379
220,0.53984633806044
221,0.5391927850167503
222,0.538531353761945
223,0.5378719867267516
224,0.537207350402611
225,0.5365350266845741
226,0.5358592085029974
227,0.5351702734708764
228,0.5344869722722161
229,0.533782512715358
230,0.5330804131392639
231,0.5323786077105146
232,0.5316736562803139
233,0.530967853268755
234,0.5302531214549877
235,0.5295426488872994
236,0.5288350278318443
237,0.5281269349473122
238,0.5273832883493652
239,0.5266375831128106
240,0.525905594845117
241,0.5251743204096442
242,0.5244373769431959
243,0.5236857849343255
244,0.5229537270248469
245,0.5222065500736154
246,0.5214530332623016
247,0.5207056950011499
248,0.5199697751913397
249,0.5192153716488246
250,0.5184872478277737
251,0.5177380491133105
252,0.5169776788037849
253,0.5162101916139893
254,0.5154461831475327
255,0.5146926511224806
256,0.5139435168066064
257,0.5131829039661123
258,0.5124200107403376
259,0.5116662719791344
260,0.5109026487470754
261,0.510136994257941
262,0.5093794704245848
263,0.5086060152981544
264,0.5078432540519389
265,0.507085317819855
266,0.5063306942751872
267,0.5055815543789929
268,0.5048289352346949
269,0.5040780418153116
270,0.5033455921295621
271,0.5025818007985329
272,0.5018476507323336
273,0.5011109300950785
274,0.5003582678719972
275,0.4996063245199338
276,0.4988725871839919
277,0.49814146082001726
278,0.4973937320672122
279,0.4966555195117159
280,0.49591977458068137
281,0.4951757847085771
282,0.4944502611258415
283,0.4937199215077167
284,0.4929916598585972
285,0.4922662901127147
286,0.49155880666023943
287,0.4908476856925019
288,0.49012772460314324
289,0.48940980717770594
290,0.4886917356507407
291,0.48798515319470437
292,0.48727795618439207
293,0.48655371364911465
294,0.4858601936162026
295,0.4851690937272082
296,0.4844616519689752
297,0.4837740251532386
298,0.4831095116375174
299,0.4824416120960651
300,0.4817466505489479
301,0.4810543391983318
302,0.48037461424068517
303,0.47969647892815537
304,0.47903072312374856
305,0.47834700836746386
306,0.47767991156076484
307,0.4770237822863637
308,0.4763686647441041
309,0.47571570392885193
310,0.4750509290917791
311,0.4743946104719023
312,0.4737476675407896
313,0.47310936292448774
314,0.4724674803691027
315,0.4718403687118439
316,0.4711900722614671
317,0.4705590486650113
318,0.4699276805612028
319,0.4692879231000641
320,0.4686642331298008
