K,Norm
0,150.80920861597704
1,124.4872798616112
2,137.2831393781088
3,107.3262032539708
4,114.1277312081988
5,126.90298622135217
6,112.24143200322261
7,112.03591898000649
8,110.54198258465834
9,107.89014189370292
10,103.77494510628195
11,98.378742137405
12,102.25054977064725
13,118.21286661338236
14,109.7421477477641
15,104.4320857738421
16,91.11458249396098
17,128.49989721663547
18,94.21814284194056
19,105.27069865626693
20,88.90249591762496
21,87.9555005715731
22,94.91060454145034
23,116.21631008227317
24,122.28027689297383
25,99.497303021362
26,99.52995305816411
27,101.26318708116425
28,115.0478852445721
29,122.00446089460178
30,122.39330127884597
31,124.08593710189932
32,111.01331536614299
33,121.2727194693235
34,102.42681910861573
35,97.53666688185693
36,107.16230720540518
37,104.15766297647976
38,123.27723908618566
39,125.40193402848546
40,110.28170601712701
41,108.59823382434179
42,135.92460312188638
43,110.61962279530633
44,129.80489357037575
45,138.50902942098577
46,116.03160757832318
47,126.79365868462358
48,120.6096051382005
49,117.61627014238539
50,139.60356895549674
51,129.34978759093906
52,128.17617139444346
53,118.95532294085909
54,124.20750342539186
55,117.98644533463444
56,129.5856392242333
57,120.8191152200131
58,108.97843696892465
59,131.81032843814177
60,114.15141944761659
61,136.7865980550328
62,115.81282256845746
63,124.69640936849234
64,121.59892726447478
65,132.14519295621147
66,135.77213646931978
67,131.15734483297572
68,106.90419702352486
69,118.4752603734738
70,117.8465580412196
71,122.88215601034614
72,110.03577697320758
73,166.41772110169515
74,113.34549011059887
75,119.3174067732797
76,110.40308210289353
77,127.2500021446653
78,133.05968166135744
79,132.67237054679387
80,120.38135808414364
81,119.53790760534413
82,106.17953670037329
83,99.68307772945226
84,113.64889242325651
85,124.441173060862
86,142.94736192063502
87,101.14571850265035
88,103.65628798378249
89,101.22114917781866
90,110.30594805877946
91,97.75629268488284
92,120.17585255073807
93,101.46519727832748
94,86.79814119024034
95,135.9186197320896
96,150.34349983542924
97,89.61673033670316
98,98.84905051819518
99,90.72682299361566
100,115.76152569155
101,89.78060405100899
102,97.44381925127749
103,79.66435321094573
104,85.34044533699752
105,96.183580422448
106,86.69330856772953
107,89.11446005934555
108,81.48901831417612
109,99.065568770325
110,83.46968793173724
111,102.6466169306985
112,109.92767205836307
113,94.99005623075148
114,113.34167657422317
115,88.16780150484895
116,87.40136900802591
117,85.04379829690211
118,82.58251303270589
119,97.00490203333861
120,89.43965159230537
