K,Norm
0,114.61643061224466
1,121.7371077096876
2,104.79224960008646
3,97.88778281755756
4,131.05367250614043
5,98.10559200978055
6,97.70103687781001
7,95.28220364609103
8,122.92711344892786
9,90.08725493737734
10,90.37975422441878
11,103.25153610629404
12,98.76362396595081
13,101.37193454461907
14,93.3465157262921
15,96.87478494081283
16,73.1893239280328
17,98.40157499626842
18,89.02977577636172
19,113.97014779905584
20,108.40948201004808
21,108.03088671222407
22,117.49943379147233
23,87.36462290627652
24,98.74530043908632
25,117.04089789410467
26,124.91302719313282
27,96.3040783853853
28,112.3947099858674
29,62.22848161071681
30,89.31373786597266
31,87.34325552911409
32,103.4038662421767
33,110.02415950360641
34,128.31867048988164
35,105.08293310554062
36,99.04475271558519
37,92.31575851905838
38,94.1727535481808
39,95.82015299037128
40,105.94221120316696
41,114.22153208497026
42,94.3727092141479
43,98.78466916080437
44,135.63524860413494
45,104.01987368821068
46,160.70800524175002
47,109.57684396612979
48,112.48897207089041
49,125.56368960418871
50,113.63822715916159
51,124.54831875446494
52,141.0209160545757
53,122.99269689439643
54,148.0230194567475
55,131.10201634800197
56,124.49013391623403
57,144.9773377887508
58,151.91545082082044
59,90.4032891353092
60,142.02495146708085
61,128.60343888851156
62,134.92057957294006
63,128.75424964070132
64,145.73453436067285
65,128.95407169494158
66,112.42326009160891
67,120.5745558749555
68,117.00734930961139
69,121.14974332959468
70,140.0131664366059
71,131.82502778459346
72,131.92780777125586
73,132.53612962874598
74,152.47788638579132
75,150.5071157271799
76,165.65806791992117
77,176.9122034674699
78,140.21907174039924
79,151.3467115382437
80,158.73966958515874
81,153.6014070386855
82,154.18849860796277
83,155.64412468885328
84,173.5060881586434
85,146.54983407497338
86,190.9627065086706
87,196.92058768127401
88,185.51271779296843
89,108.21597815466288
90,149.3054362395972
91,140.56325337980812
92,149.18365685413582
93,156.18807283395074
94,150.25792709002624
95,151.17555727232244
96,142.28590424389574
97,151.18245784193007
98,120.02530375086431
99,155.2794887967139
100,149.88528827889087
101,149.19872059536291
102,173.683796499972
103,152.8854810720346
104,145.62445353272702
105,155.92237535303644
106,180.71871547261816
107,163.93895447569946
108,161.7656229733951
109,155.94745545061755
110,176.62677391862172
111,157.46605964522948
112,137.74601252423577
113,160.19339392820714
114,157.45152351510217
115,184.27130559571432
116,161.79524990390237
117,177.0130025410883
118,183.09481925693444
119,104.67983565833093
120,140.4084117431625
121,127.3254471735846
122,132.31128715208845
123,157.89301441711248
124,145.42903030510158
125,142.67338413396706
126,128.23770412892455
127,159.72841941625057
128,139.35388327863453
129,143.16772912217144
130,130.70397722830447
131,141.91635688753146
132,124.1106667567245
133,130.77884994040787
134,155.08349146739042
135,130.021679347425
136,125.4235843816952
137,128.56266572087398
138,114.1368371383982
139,132.71786375225147
140,112.78840528934732
141,124.28362296800474
142,124.2001661661686
143,120.94584234368637
144,112.82327689656859
145,123.64447244668315
146,113.41949103121605
147,114.67493669362622
148,116.91697325718359
149,58.33693496277852
150,94.15550770483686
151,109.72847000453486
152,109.86825972414186
153,109.64181962113558
154,105.6809964084968
155,87.34175426696417
156,72.0023562834513
157,77.99595001334816
158,78.45941178738491
159,82.21478585708455
160,90.7974432844232
161,67.65562356396069
162,77.93259107918551
163,62.818982498488346
164,64.0142240352771
165,72.6875727377871
166,64.81101743291163
167,96.04961046774054
168,99.77531895430637
169,76.45579722202993
170,74.88655877351118
