K,Error
111,145.9577686323119
112,143.17241880837184
113,140.4094593403519
114,137.42646550476599
115,134.48586262473071
116,131.45395888522475
117,128.49590994516214
118,125.39377813351803
119,122.28311789794043
120,119.91035393280411
121,117.28305156530925
122,114.74685966277166
123,112.19963908667334
124,109.46478844265036
125,106.83984714522512
126,104.2758681489657
127,101.76293973718562
128,99.07285571858522
129,96.57019608896908
130,94.07061424633851
131,91.7363248825851
132,89.31303392469044
133,87.11134304740503
134,84.8403365444732
135,82.53647596109978
136,80.31085123676739
137,78.17114723857847
138,76.10384830650196
139,74.17907207953104
140,72.13186631287013
141,70.2895345898551
142,68.32519940499692
143,66.42251936068993
144,64.58321625499701
145,62.904695044625576
146,61.12626527407834
147,59.48302841365479
148,57.86165394111058
149,56.28911949028948
150,55.14399690863597
151,53.794802689048325
152,52.419956856038205
153,51.04463289131939
154,49.69009982948024
155,48.43828646824183
156,47.29680513849548
157,46.27983878941703
158,45.282892730161606
159,44.26380663179292
160,43.24523285265913
161,42.252380803717195
162,41.39356167623783
163,40.495882245315855
164,39.7155492035439
165,38.958841429417106
166,38.18843700391862
167,37.48603597123831
168,36.623918237982565
169,35.781655683545345
170,35.07356888686342
171,34.46433300728686
172,33.82466308355381
173,33.15935868886696
174,32.53474273492789
175,32.00262691127874
176,31.438343611557475
177,30.912419205101134
178,30.4426849667016
179,29.940144678352254
180,29.522571475529336
181,29.074856924196627
182,28.625258235422017
183,28.276436771617696
184,27.88700985632249
185,27.551783602275528
186,27.22306263632759
187,26.94701795129549
188,26.628699606008734
189,26.298828803546698
190,26.007197211695487
191,25.63389858753199
192,25.37142117595514
193,25.096719471045517
194,24.836919175709184
195,24.628063771090588
196,24.388756786173133
197,24.16583657017672
198,23.938457787838242
199,23.680903765203833
200,23.434636721435428
201,23.223948393617757
202,23.00293386711117
203,22.748839445250855
204,22.52027853539335
205,22.318218713895625
206,22.155851827403836
207,21.983065566932908
208,21.80711367982774
209,21.62134548823284
210,21.44759543644731
211,21.277076155664034
212,21.1422089335456
213,21.021299434514464
214,20.870877421618207
215,20.740814818247532
216,20.60578318868769
217,20.433428934477035
218,20.28097882406049
219,20.13877670032973
220,20.016697787057506
221,19.879317090419555
222,19.770120827291116
223,19.645914402599594
224,19.5089874249275
225,19.38773453693494
226,19.23868500697301
227,19.098502652041223
228,18.979711701553253
229,18.82916696231169
230,18.680399049903727
231,18.54006781001274
232,18.39848342174952
233,18.27122576788074
234,18.1547215257979
235,18.019773463685038
236,17.92022779089542
237,17.80586295226369
238,17.676027173367622
239,17.55835421757445
240,17.49202989300225
241,17.40770623404593
242,17.300778641955088
243,17.19261553850285
244,17.120729104578636
245,17.06026959639435
246,16.95005461725777
247,16.83380989595659
248,16.75146108691973
249,16.648425379964554
250,16.561823343636455
251,16.487578718017186
252,16.382531487747023
253,16.298644446313173
254,16.224547841623036
255,16.15546143559778
256,16.080467326395418
257,16.019507385912753
258,15.981720003634406
259,15.823125580514942
260,15.717112724554267
261,15.63892897438013
262,15.56784726716998
263,15.50363551463842
264,15.446854128687642
265,15.392619552779635
266,15.313564001839339
267,15.235231343969852
268,15.171606113684456
269,15.100286974031537
270,15.034484456410754
271,14.98373037733499
272,14.931873932705038
273,14.902334405100158
274,14.870398145948085
275,14.8011850716094
276,14.711300669473143
277,14.650476192661838
278,14.614653220618992
279,14.569388623051495
280,14.497653164092405
281,14.435703948607562
282,14.40034773878823
283,14.353359034391532
284,14.340037999576634
285,14.242565991613887
286,14.188359237895511
287,14.15797024744702
288,14.117982769765833
289,14.082620972073263
290,14.013920266699056
291,13.958032826301833
292,13.928560804563944
293,13.886275923773749
294,13.86302292475116
295,13.795730521117973
296,13.721919243887887
297,13.729648837221282
298,13.667576510486525
299,13.62068274372247
300,13.571442074827317
301,13.547274817806382
302,13.473919079941945
303,13.421224112289526
304,13.369287276214846
305,13.3155698401035
306,13.279009940129482
307,13.262151208324784
308,13.213640290313254
309,13.148029804282242
310,13.124294531525944
311,13.086298789907252
312,13.061422443374472
313,13.024374220537764
314,12.988025073728718
315,12.946306074358576
316,12.897829923260574
317,12.854358390889683
318,12.825052308538
319,12.794806167904584
320,12.76668711698773
321,12.75261691867726
322,12.713232522046084
323,12.684523929992569
324,12.639877869537605
325,12.60393925934629
326,12.59222212573968
327,12.565593307965928
328,12.505496953353655
329,12.504848267192157
330,12.46061873942355
331,12.432035824012232
332,12.403936002188484
333,12.369853684325
334,12.34975697577687
335,12.312229820431899
336,12.311799572594216
337,12.299717665897454
