Accuracy,StepsNum,SAGA,Method
12580742899.44286,5000,True,NADAM
11668865900.302172,10000,True,NADAM
11354979662.314873,20000,True,NADAM
13189326340.349005,1000,True,NADAM
11715289156.272581,100000,True,RMSPROP
13398279600.54343,10,True,RMSPROP
12567259605.595299,1000,True,NADAM
11465555838.764452,10000,True,NADAM
11212799136.458687,2000,False,NADAM
11212799136.458687,2000,False,NADAM
