Accuracy,StepsNum,SAGA,Method
12462582545.778711,5000,True,NADAM
11515218145.377636,10000,True,NADAM
11298479077.084822,20000,True,NADAM
12899331451.430761,1000,True,NADAM
11785098857.242062,100000,True,RMSPROP
13205079871.171158,10,True,RMSPROP
12461177279.121603,1000,True,NADAM
11354143621.75163,10000,True,NADAM
11128224597.559896,2000,False,NADAM
11128224597.559896,2000,False,NADAM
1837999143441.507,1000,False,NADAM
1982113178851.5027,1000,False,NADAM
