K,Norm
0,19.39619805222145
1,19.077565290554222
2,20.528065476681142
3,24.086109725073594
4,20.840526466492285
5,32.66590884269024
6,20.64333147138165
7,23.742568162466263
8,23.60469794018547
9,22.860044705605727
10,23.458681783287958
11,37.74703382470886
12,44.60592269833477
13,28.581899963042165
14,27.697960855080193
15,25.511845599270004
16,20.234066618693333
17,19.486611026816927
18,18.836648182573512
19,24.682217855564843
20,23.609284374404155
21,23.789003641547616
22,24.221289684993064
23,27.540188358320748
24,29.236057537673002
25,24.878241598772593
26,25.835572355401837
27,24.08408021458099
28,25.089081041841037
29,30.46411500211095
30,31.985120625816755
31,20.850599619300453
32,30.729219299690268
33,28.591226262808448
34,26.78713612737342
35,30.378995988063373
36,29.778110295715635
37,31.406430196172046
38,27.418737518066997
39,28.79705576038213
40,27.761350225846
41,29.392642021568687
42,36.714150420711505
43,42.25023551080512
44,36.91926144214178
45,22.332582674741825
46,28.4710827529593
47,27.072264291867143
48,27.57193268368943
49,33.154242809646966
50,28.78979336163804
51,31.455895520589216
52,30.10607991330749
53,24.02433012103856
54,36.06388250347639
55,18.62469645050951
56,21.746107207345776
57,26.451616221048525
58,18.28280335768369
59,25.51088143392276
60,23.710984323449537
61,18.521273986737032
62,20.57478619716801
63,22.266373561115582
64,19.073715993479244
65,18.17591698343215
66,51.79898224196045
67,26.31992619383151
68,20.751741976297026
69,13.564192966830374
70,18.193682777715544
71,20.34651943855744
72,30.39578307210978
73,22.467442501774357
74,24.547302420559927
75,26.578713029688444
76,19.077158678972207
77,25.365618175953387
78,14.070715357821681
79,27.536207247983555
80,21.651487627966365
81,33.37157769174113
82,42.97295558793009
83,20.111774302211174
84,15.432911532629118
85,8.869798406840887
86,8.648709844470941
87,9.126331351012203
88,17.98885066502129
89,22.306962403489173
90,24.952258830352633
91,10.516667244433231
92,8.639718019897698
93,20.50930659958656
94,11.647464686865524
95,23.220181290299628
96,12.827551050475128
97,18.24048209391179
98,18.223137140135023
99,11.997527503071295
100,19.64369274516808
101,17.594211330511275
102,13.055176460504274
103,15.531756114770822
104,13.292081173751228
